ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.19 [],ROI.27 [],7,1,1.2857142857142858,1.0,1.0,ns
ROI.19 [],ROI.31 [],7,8,1.2857142857142858,1.875,0.5790997419539188,ns
ROI.19 [],ROI.A [],7,3,1.2857142857142858,1.0,0.4131761509873123,ns
ROI.19 [],ROI.B [],7,2,1.2857142857142858,1.0,0.5444539772747026,ns
ROI.19 [],ROI.C [],7,2,1.2857142857142858,1.0,0.5444539772747026,ns
ROI.19 [],ROI.D [],7,11,1.2857142857142858,1.9090909090909092,0.3503063327179553,ns
ROI.19 [],ROI.E [],7,8,1.2857142857142858,1.5,0.4541856382715067,ns
ROI.19 [],ROI.F [],7,8,1.2857142857142858,1.625,0.3850664818284828,ns
ROI.20 [],ROI.21 [],5,6,1.0,1.0,1.0,ns
ROI.20 [],ROI.22 [],5,11,1.0,1.9090909090909092,0.09762342922362573,ns
ROI.20 [],ROI.27 [],5,1,1.0,1.0,1.0,ns
ROI.20 [],ROI.31 [],5,8,1.0,1.875,0.16472529567135286,ns
ROI.20 [],ROI.A [],5,3,1.0,1.0,1.0,ns
ROI.20 [],ROI.B [],5,2,1.0,1.0,1.0,ns
ROI.20 [],ROI.C [],5,2,1.0,1.0,1.0,ns
ROI.20 [],ROI.D [],5,11,1.0,1.9090909090909092,0.09762342922362573,ns
ROI.20 [],ROI.E [],5,8,1.0,1.5,0.0828374251588063,ns
ROI.20 [],ROI.F [],5,8,1.0,1.625,0.08677936845435746,ns
ROI.21 [],ROI.22 [],6,11,1.0,1.9090909090909092,0.07003756918361814,ns
ROI.21 [],ROI.27 [],6,1,1.0,1.0,1.0,ns
ROI.21 [],ROI.31 [],6,8,1.0,1.875,0.12597344568258806,ns
ROI.21 [],ROI.A [],6,3,1.0,1.0,1.0,ns
ROI.21 [],ROI.B [],6,2,1.0,1.0,1.0,ns
ROI.21 [],ROI.C [],6,2,1.0,1.0,1.0,ns
ROI.21 [],ROI.D [],6,11,1.0,1.9090909090909092,0.07003756918361814,ns
ROI.21 [],ROI.E [],6,8,1.0,1.5,0.05841684767279018,ns
ROI.21 [],ROI.F [],6,8,1.0,1.625,0.06112371411237539,ns
ROI.22 [],ROI.27 [],11,1,1.9090909090909092,1.0,1.0,ns
ROI.22 [],ROI.31 [],11,8,1.9090909090909092,1.875,0.8899825118279464,ns
ROI.22 [],ROI.A [],11,3,1.9090909090909092,1.0,0.20266319041883074,ns
ROI.22 [],ROI.B [],11,2,1.9090909090909092,1.0,0.3094485083332209,ns
ROI.22 [],ROI.C [],11,2,1.9090909090909092,1.0,0.3094485083332209,ns
ROI.22 [],ROI.D [],11,11,1.9090909090909092,1.9090909090909092,1.0,ns
ROI.22 [],ROI.E [],11,8,1.9090909090909092,1.5,0.7501543438086629,ns
ROI.22 [],ROI.F [],11,8,1.9090909090909092,1.625,0.8921305872217715,ns
ROI.27 [],ROI.31 [],1,8,1.0,1.875,1.0,ns
ROI.27 [],ROI.A [],1,3,1.0,1.0,1.0,ns
ROI.27 [],ROI.B [],1,2,1.0,1.0,1.0,ns
ROI.27 [],ROI.C [],1,2,1.0,1.0,1.0,ns
ROI.27 [],ROI.D [],1,11,1.0,1.9090909090909092,1.0,ns
ROI.27 [],ROI.E [],1,8,1.0,1.5,1.0,ns
ROI.27 [],ROI.F [],1,8,1.0,1.625,1.0,ns
ROI.31 [],ROI.A [],8,3,1.875,1.0,0.29726583940846374,ns
ROI.31 [],ROI.B [],8,2,1.875,1.0,0.41974050259541473,ns
ROI.31 [],ROI.C [],8,2,1.875,1.0,0.41974050259541473,ns
ROI.31 [],ROI.D [],8,11,1.875,1.9090909090909092,0.8895009545856154,ns
ROI.31 [],ROI.E [],8,8,1.875,1.5,1.0,ns
ROI.31 [],ROI.F [],8,8,1.875,1.625,1.0,ns
ROI.A [],ROI.B [],3,2,1.0,1.0,1.0,ns
ROI.A [],ROI.C [],3,2,1.0,1.0,1.0,ns
ROI.A [],ROI.D [],3,11,1.0,1.9090909090909092,0.20266319041883074,ns
ROI.A [],ROI.E [],3,8,1.0,1.5,0.17964055015107683,ns
ROI.A [],ROI.F [],3,8,1.0,1.625,0.18801893299628158,ns
ROI.B [],ROI.C [],2,2,1.0,1.0,1.0,ns
ROI.B [],ROI.D [],2,11,1.0,1.9090909090909092,0.3094485083332209,ns
ROI.B [],ROI.E [],2,8,1.0,1.5,0.2838764745722945,ns
ROI.B [],ROI.F [],2,8,1.0,1.625,0.29564182120919824,ns
ROI.C [],ROI.D [],2,11,1.0,1.9090909090909092,0.3094485083332209,ns
ROI.C [],ROI.E [],2,8,1.0,1.5,0.2838764745722945,ns
ROI.C [],ROI.F [],2,8,1.0,1.625,0.29564182120919824,ns
ROI.D [],ROI.E [],11,8,1.9090909090909092,1.5,0.7501543438086629,ns
ROI.D [],ROI.F [],11,8,1.9090909090909092,1.625,0.8566644126497864,ns
ROI.E [],ROI.F [],8,8,1.5,1.625,0.8596837951986661,ns
